a small stuffed bear holding a crucifix with christ,a small child teddy bear with a sink,"46.29,"
a toilet as is typical in asian countries,a picture of a bathroom is shown on a counter,"14.29,"
dirty toilet sitting in the middle of a room,a cat sitting in the kitchen of a bathroom,"53.45,"
interior of a public toilet stall in a country that squats to defecate,a view of a bathroom with a toilet in a bathroom,"30.15,"
there's a toilet in a bathroom with a mirror behind it,a bathroom in a bathroom with a mirror and a mirror,"63.96,"
a kitchen area is being built that contains a deep sink  a dishwasher  and cabinets,a kitchen that has a stove of it is a sink and a kitchen,"50.0,"
large stainless steel cabinet sink in a large room with a beige tile floor,large large kitchen with large sink in a kitchen and a kitchen,"51.28,"
a kitchen sink with two faucets in a large kitchen,a kitchen with two chairs in a kitchen with a large sink,"43.3,"
a kitchen island in the middle of a kitchen being remodeled,a kitchen in the kitchen in a kitchen kitchen,"72.37,"
a very small white bathroom with some sort of electronic apparatus beside the commode,a white bathroom with a small sink and white sink of the bathroom,"53.81,"
picture of a bathroom with raised seat toilet  sink  shower and dirty white towels,a bathroom with a bathroom with a toilet and a mirror,"50.17,"
a bathroom with a sink between a toilet and a bathtub,a bathroom with a toilet and a bathroom a sink,"80.18,"
a toilet bowl with buttons next to a shower,a kitchen with a sink next to a white and a mirror,"40.09,"
a large airplane museum with old war planes,a large large large with a clock in it,"41.93,"
an indoor museum exhibit features several old planes,an old white photo of a small clock sitting,"25.0,"
a group of old planes on display in a museum,a group of people on a display in a kitchen,"66.82,"
an air hanger with two world war two airplanes parked next to each other,an old two with two people sitting on a wooden field,"43.3,"
a black cat is huddled in the bathroom sink for a perfect fit,a cat is in the bathroom with a sink and a mirror,"60.3,"
a black cat sitting in a sink in a bathroom,a black cat sitting in a bathroom in a bathroom,"90.45,"
a large black cat sits inside of an empty bathtub,a large black cat sitting on top of a counter,"47.14,"
the black cat is alert  lying in front of the bathroom sink,the cat is laying in the middle of the bathroom,"73.5,"
a man riding on the back of another mans bike in the street,a man riding a bike on the side of the street,"80.58,"
a man riding a bicycle with a man standing on back of it,a man riding a man with a bike on a bench,"67.36,"
a man standing on th eback of someones bicycle,a man standing on a white counter top of a wooden table,"47.14,"
a man riding a back while a passenger stands on the back,a man riding a bike on a bike while riding a bike,"37.69,"
a light brown bathroom with a white toilet and sink,a bathroom bathroom with a white toilet and a sink,"82.5,"
a bathroom with a white toilet next to a sink under a window,a bathroom with a white toilet next to a window,"88.19,"
a bathroom while tile floors and walls and large bowl shaped sink,a bathroom sink and a sink and white sink and a sink,"58.71,"
a tiled bathroom showing a country sink basin  toilet and mirror,a bathroom bathroom a bathroom with a toilet and a sink,"55.47,"
an angled view from the kitchen of an unfurnished home,an old picture of a clock in the kitchen,"51.03,"
the view of a kitchen from above leading into a dining room,the view of a kitchen kitchen from a kitchen sink,"59.16,"
a view of a small kitchen area and an entry area beyond that,a kitchen with a stove of an open and white stove in it,"30.77,"
a kitchen has a stove burner on the counter,a kitchen has a stove on the counter,"92.58,"
a view of a cloudy sky beyond a street lamp,a view of a city street with a clock in the background,"37.8,"
a traffic light next to a very tall pointy building,a building next to a building that is on a wooden,"44.72,"
a look up a street post with a stoplight and sign low with a light on top,a close up of a street with a sign and a picture with a clock on it,"62.11,"
a stop light has a blue sign with a p,a bathroom with a clock and a white plate,"16.67,"
a bike in the middle of an empty parking lot next to trees,a clock in the middle of an old building with a large clock,"40.03,"
a bicycle parked in an empty parking lot by itself,a clock in an old kitchen with a clock hanging,"21.08,"
an empty parking lot features green trees and a single white bicycle,an old kitchen with a black and white cabinets on a wooden table,"27.27,"
a lone bicycle parked in a parking lot with cars parked on a street,a clock parked in a city street with a clock on it,"50.17,"
a toilet that is decorated like a pink stuffed animal,a cat that has a stuffed animal is in a bathroom,"50.0,"
a pink think with a mop for hair and bulging eyeballs,a bathroom with a sink and a sink sink and a mirror,"25.0,"
a pink monster made out of a toilet seat with googley eyes,a small cat is looking out of a bathroom with a stuffed bear,"30.0,"
a pink  handmade puppet sits on the floor,a small white table with a clock on it,"14.29,"
a large passenger plane on a runway prepares to taxi,a large large clock on a large bike next to a city,"45.64,"
a large jetliner landing on a runway at an airport,a large large clock on a city street at a city,"40.82,"
an airplane sits on a busy run way,an old clock on a wooden table,"30.86,"
a delta airplane at the airport on the runway,a group of people at a small clock in the kitchen,"31.62,"
a small bathroom with a stainless steel sink,a small bathroom with a small sink sink,"77.46,"
a bathroom with a metal sink and an odd shaped toilet,a bathroom with a sink and an open sink and a sink,"64.68,"
a small yellow bathroom with two multitcolored towels,a small bathroom with a small sink sink,"47.81,"
a bathroom with a push button on top of the toilet to flush,a bathroom with a toilet on top of the floor next to the top,"75.38,"
a car accident between a car and a bus,a red and a bike sitting on a bench,"14.43,"
a transit train and a black car have collided in the street,a black and white photo of a black clock in the bathroom,"45.64,"
a car crashed into a passenger train next to a building,a man riding a train next to a train station,"47.14,"
a car that appears to have hit a trolley,a white and white photo of a small dog,"0.0,"
a ladder sitting against a bathroom wall next to a toilet,a bathroom with a toilet sitting next to a mirror,"66.82,"
a black and white image of a bathroom with a ladder in it,a black and white photo of a bathroom with a sink in the background,"66.74,"
a small bathroom has a ladder on the wall,a small bathroom has a white on the floor,"71.43,"
an image of a bathroom scene with toilet and ladder,an image of a bathroom with a sink and sink,"63.25,"
a woman is crossing the street with a bouquet of flowers,a woman is sitting at the side of a kitchen with a glass,"52.7,"
black and white photograph of a person holding a large sheath of flowers,black and white photo of a white photo of a large building,"62.4,"
a black and white picture of a lady with flowers crossing the street,a black and white photo of a picture of a street with a clock in the background,"70.06,"
a person holding a bouquet of flowers crossing a street at a traffic light,a person holding a picture of a woman at a street sign,"55.9,"
a huge airplane looks small against a wide open concrete area,a small white and a kitchen that has a sink sink,"10.54,"
a white ana jet sits on the runway,a white bathroom sits on the counter,"61.72,"
a commercial airplane being pulled across the runway by a truck,a large clock is parked by the side of a bike,"22.22,"
a small vehicle taxis a large jet down a runway,a small dog is parked to a large bike with a clock,"25.2,"
a bathroom that has a sink in a window sill,a bathroom that has a sink in a bathroom,"80.18,"
a bathroom with a bathtub  a toilet  and a sink,a bathroom with a toilet and a toilet,"77.15,"
a bathroom with a white toilet next to a white bath tub,a bathroom with a white toilet next to a white bathroom,"87.04,"
a tile bathroom with a toilet  sink and bath tub,a bathroom with a toilet and a sink sink and a sink,"70.71,"
a man is lounging on a motorcycle while parked alongside the road,a man is on a bike while a bike in the ocean,"47.67,"
a man laying on top of a motorcycle on a side walk,a man laying on top of a bench on a bench,"69.63,"
a man lounges sitting backways on a motor bike reading,a man sitting on a wooden bench in a kitchen,"40.09,"
a man sitting backwards on a parked motorcycle,a man sitting on a wooden bench,"54.77,"
a wooden kitchen table and bench on wooden floor,a table with a wooden table and a wooden table,"65.32,"
a house that has tables and counters with only one leg,a clock that has a toilet with two people in front of it,"28.6,"
a house scene with focus on the dining room and kitchen,a kitchen with a sink on the table and a kitchen,"60.0,"
the ammenities at a popular luxurious travel destination,the man in a small bathroom with a clock,"14.29,"
a blue race car bed sitting next to a fake fuel pump,a large sitting next to a wooden sink next to a mirror,"43.85,"
a car bed and a tool box dresser,a man and a woman sitting next to a sink,"15.43,"
a childs room has a blue car bed,a bathroom with a sink and a sink,"0.0,"
a blue race car bed sits in the center of a room decorated with other types of racing decor,a small bathroom sits in front of a kitchen with a sink and a sink of water,"38.95,"
a desktop computer in a kitchen with a lamp next to it,a small kitchen with a glass in a kitchen next to it,"70.35,"
a computer sits atop a computer desk with a coffee cup,a small computer with a laptop computer on a desk,"63.25,"
a modern computer desk with computer and accessories,a computer desk with a computer and a desk,"84.33,"
a office desk in room with multiple items on it,a kitchen with a desk and a wooden desk,"35.36,"
small kitchen with white cabinets and white appliances with a city view,small white bathroom with white and white wooden table with a small sink,"71.56,"
a kitchen with a full size window in the corner,a kitchen with a wooden sink in the kitchen,"58.93,"
an apartment kitchen with a sliding glass door looking out towards other buildings,an open bathroom with a sink sink in a kitchen room,"26.11,"
a kitchen painted white with an automatic dishwasher and a large window,a kitchen with an open sink and a white sink,"50.0,"
a computer keyboard next to a mouse and remote control sitting on top of a table,a computer next to a laptop and a pair of scissors sitting on a table,"66.9,"
a very clean shiny desk near a window,a small bathroom with a sink and a window,"16.67,"
there is a keyboard  mouse  and remote  on a conference table,there is a small and scissors on a table,"62.99,"
a black and white image of a glossy table with a keyboard  mouse  and remote on it,a black and white photo of a table with a glass and a cup on it,"73.5,"
this office area is organized with many notes and materials,this is a kitchen with two vases and a sink,"44.72,"
a computer desk with a flat screen monitor and lots of stuff,a desk with a wooden desk and a sink of scissors,"50.0,"
an office with lots of things on the wall,an old with a pair of scissors on the floor,"55.56,"
a computer desk with a desktop computer and office supplies,a desk with a computer and a computer on it,"73.79,"
ten porcelain pieces with floral patterns painted on them,a bathroom with a clock with a clock on top of a sink,"27.74,"
fine china stays on display  not to be touched,a group of people on a green next to a green of water,"17.82,"
a collection of sinks  and basins are on display,a pair of scissors and a cat are sitting on the floor,"44.72,"
a porcelain tea and bathroom set is on display,a bathroom and white bathroom with a sink on top,"44.72,"
three women sitting on a park bench next to each other,three men sitting on a bench next to each other,"84.33,"
3 ladies sitting together on a bench in the park,a group of people sitting on a bench in a bathroom,"50.0,"
a group of women sitting on a full bench,a group of men sitting on a wooden table,"57.14,"
a group of women sitting on a park bench,a group of men sitting on a bench bench,"75.59,"
a bowl of food sitting on top of a white kitchen counter,a bowl of food sitting on top of a white table,"87.04,"
a white modern kitchen is on display in this photo,a white kitchen is shown on a counter counter,"44.44,"
a large number of white cabinets in a kitchen,a large white photo of a white kitchen in a kitchen,"76.38,"
a spotless white kitchen with some sort of platter on the counter,a white kitchen with a kitchen counter with some food on it,"64.47,"
a large propeller airplane flying through the sky,a large large blue flying through the sky,"75.59,"
a propeller airplane flying in the daytime sky,a large clock is in the air with the sky,"45.58,"
a plane with dual propellers flying towards the camera,a large bathroom with a clock in the kitchen,"26.73,"
an airplane travels through the air on a cloudy day,an old large clock on a beach in the air,"44.44,"
people stand around an antique motorcycle in a grassy area,people walking around an old man in a bathroom,"47.14,"
a motorcycle parked in front of a crowd of people,a group of people in a kitchen with a lot of scissors,"57.21,"
an old with motorcycle with people standing beside it,an old with people with a clock standing in the background,"69.63,"
people standing around a home built motorcycle used for racing,people standing around a bike while holding a cell phone,"35.36,"
a row of bicycles parked on the sidewalk,a bunch of people sitting on the side of a city,"45.58,"
a parking stand with cycles and a dog nearby,a man with a clock and a bathroom with a mirror,"37.8,"
a lot of bikes parked next to each other on a sidewalk,a bunch of a clock sitting next to each other on a sidewalk,"70.0,"
a line of bicycles parked beside a brick sidewalk,a picture of a clock tower with a clock,"13.36,"
a spotted dog sitting underneath the kitchen counter,a large dog sitting on the counter of a kitchen,"66.82,"
a black and white dog is in an empty cabinet,a black and white white is in a bathroom with an umbrella,"67.36,"
a dog sits underneath the counter in a kitchen,a dog sits in the kitchen with a large sink,"66.82,"
a large dog sitting underneath a kitchen counter,a large large sitting on a table in a kitchen,"54.43,"
two nice motorcycles are parked in the grass,two men are parked in the bathroom,"66.82,"
a blue motorcycle parked next to a red motorcycle on a lush green field,a large clock is next to a large green on a bike,"33.45,"
two motorcycles leaning on their kickstands on a lawn,two men on a desk on a bench,"55.9,"
there are two motorcycles one is blue and the other is red,there are two people sitting on the floor is holding a white and white,"48.3,"
a woman standing in a kitchen in front of a washing machine,a woman standing in a kitchen in front of a kitchen,"87.04,"
a young woman holding a bowl in a kitchen,a young woman holding a small in a kitchen,"83.33,"
a woman in the kitchen while holding dishes,a woman in the kitchen while holding a wine,"85.71,"
the girl in the kitchen is holding a bowl,the woman in the kitchen is holding a large,"80.0,"
a woman in a red robe is sitting at a dining table,a woman in a red shirt sitting on a table in a kitchen,"60.3,"
a person sits at a table and another person stands in the kitchen,a person standing at a table and white woman in the kitchen,"70.16,"
a woman in a red flowered shawl sits at a table while a man wearing jeans is in the kitchen looking at her,a woman in a woman is standing in a kitchen with a woman and a woman is on a table,"45.68,"
a woman is sitting at a table wearing a robe while a man is cooking,a woman is sitting at a table while a man wearing a wine glasses,"78.94,"
a toilet with an illuminated seat in a restroom,a bathroom with an open in a bathroom,"40.09,"
a modern looking commode in a very tiny bathroom,a bathroom in a kitchen with a white sink,"30.86,"
a bathroom with a fancy toilet in it,a bathroom with a toilet in a bathroom,"77.15,"
toilet with open lid in the middle of a bathroom,a bathroom with the sink of the sink in a bathroom,"60.25,"
a parade with police officers riding police motorcycles,a young man with a bike riding a bike,"23.57,"
a city street is lined with a parade of motorcycles,a large building is parked with a bike of people,"37.5,"
a police escort going down the street with people watching,a clock tower down the street with a bike,"50.4,"
police officers are driving in formation in a parade,a bunch of scissors are in a bathroom with a clock in the background,"43.85,"
a black ct with green eyes sitting in the sun,a small bathroom with a clock sitting in the kitchen,"47.14,"
a black cat sitting in a field of grass,a black cat sitting in a bathroom of a mirror,"71.43,"
a cat that is staring at the camera,a cat that is looking at the wall,"71.43,"
i black cat with yellow eyes sitting in the grass,a cat sitting with a cat standing in the kitchen,"63.25,"
a giraffes peaking over a rock with trees in the background,a small clock tower with a clock in the background,"42.16,"
a giraffe standing near some rocks  on the grass,a couple of people standing around a green near some,"37.5,"
a giraffe standing next to a small stone mountain,a group of men standing next to a small wall,"53.45,"
a giraffe standing on grass standing by boulders,a man standing on a green field,"44.72,"
a black and white photograph of a plane with many admirers,a black and white photo of a small bathroom with a sink,"55.56,"
an old photo of a crowd of people surrounding a vintage airplane,an image of a photo of a woman is holding a large,"52.22,"
a crowd of people standing around an airplane,a couple of people standing around an umbrella,"71.43,"
a lot of women standing by an airplane,a couple of women standing around an umbrella,"57.14,"
a bathroom with a sink under a huge vanity mirror,a bathroom with a toilet in a bathroom with a sink and a mirror,"62.9,"
a bathroom that features a vanity cabinet with sink  commode  overhead cabinet and mirror,a bathroom with a toilet and a bathroom with a sink of food,"44.47,"
an apartment is lit up and a bathroom is displayed,an image is up a bathroom and a person is standing,"72.73,"
a neat and tidy modern bathroom with large mirror,a large bathroom with a toilet and white mirror,"66.82,"
a view of a bathroom area with a white long flusher and window behind it,a bathroom with a toilet of a white and white sink,"54.77,"
a peak into a long bathroom with a toilet  but no shower,a bathroom with a toilet and a bathroom with a sink sink,"44.54,"
through a peephole there is a window  a toilet and a trash can,a cat is a bathroom with a sink and a sink,"22.22,"
a small narrow bathroom with white and black flooring,a small bathroom with white and white toilet,"70.71,"
two men and a dog in a kitchen,two men and a man in a bathroom,"66.67,"
two men are standing in a kitchen and a medium sized dog is looking up at one of them,two men are standing in a kitchen with a pair of wine and a person is standing up to his hand,"59.66,"
two men standing in a kitchen with a dog in between them,two men standing in a bathroom with a dog in her hand,"75.0,"
two men standing in a kitchen next to a dog,two men standing next to a man in a kitchen,"87.5,"
a marble tiled bathroom with double sinks and wooden cabinets,a bathroom with a large sink and white bathroom,"44.44,"
a bathroom with a small tv screen next to the bathtub,a bathroom with a white toilet and a mirror,"27.22,"
a bathroom has gold wall and brown counters,a bathroom with a white and white sink,"26.73,"
a bathroom has a tub and a counter with two sinks,a bathroom with a toilet and a sink and a sink,"42.64,"
a bathroom has a self standing sink on the wall,a bathroom with a toilet standing on the floor,"53.45,"
a bathroom is lit up with a dim yellow light,a bathroom is shown with a toilet and white bathroom,"44.72,"
a bathroom that has a light on inside,a bathroom that has a clock on top,"66.67,"
a white sink under a mirror beside a window,a white bathroom a sink in a bathroom,"30.86,"
a group of passengers sitting on an airplane in flight,a group of people sitting on a couch in an open kitchen,"63.25,"
a group of people sitting on the seats in an aircraft waiting to depart,a group of people sitting on a table in the kitchen at the camera,"59.3,"
looking down the aisle of a plane  where people are seated,a group of people sitting down a city street with a large clock,"30.0,"
a row of airplane seats hold people as one man lifts up a book and is reading,a group of people standing around a man holding a cell phone and a man in a mirror,"33.33,"
a white bathroom with a walk in shower and a toilet,a white bathroom with a toilet and a sink in a bathroom,"78.26,"
shampoo and soap holder sitting next to a shower door,a large and white photo of a person next to a window,"33.33,"
there is no toilet paper in this tiny  claustrophobic bathroom,there is a small bathroom in a kitchen with a glass of it,"40.0,"
a bathroom with a toilet and a shower,a bathroom with a toilet and a mirror,"80.0,"
a motorcycle is in a parking lot with a helmet on top,a man is in a bathroom with a clock on top of a bike,"52.7,"
a motorcycle parked in a parking lot with a helmet on the seat,a group of people in a bike with a clock on the background,"40.0,"
a motorcycle parked in a parking lot next to trees,a group of people in a kitchen next to a clock,"37.5,"
a motorcycle is parked in an empty parking lot,a man is parked in an open kitchen,"53.45,"
a pretty young lady sitting on a sidewalk next to an older man,a young young girl sitting on a bench next to an umbrella,"60.93,"
a woman sitting on a curb with a backpack by her feet,a woman sitting on a table with a small racket and a fork,"44.44,"
a young woman sitting on the curb while others stand nearby,a woman sitting on the floor while holding a large teddy bear,"50.0,"
a group of people standing near a person sitting on a curb,a group of people standing around a bike on a street,"58.93,"
an ana airplane as it is taking off,an old clock is being up to be,"25.0,"
a large passenger jet flying off of a runway next to a hotel,a large large clock is parked to a large of a building,"40.82,"
an airplane takes off from a runway of a city airport,an old image of a clock in a kitchen,"25.2,"
the plain is taking off from the airport,the is is being through the bathroom,"57.21,"
an adorable small dog wearing sunglasses while sitting in a back seat,a man wearing a black shirt and a dog sitting in a kitchen,"40.2,"
a dog wearing goggles and a red collar sits in the backseat of a car with its tongue hanging out,a dog wearing a red and red dog in a bathroom with a large clock in the middle of a mirror,"56.88,"
a dog sitting in a car sticking his tongue out,a dog sitting in a bathroom with his head,"53.45,"
a dog wearing sunglasses sitting in the backseat of a car,a dog sitting on the floor of a white building,"47.14,"
two tall giraffe standing next to a green leaf filled tree,two men standing next to a green green tree in front of a building,"59.16,"
some animals that are sitting under a tree,some that are sitting on a white wall,"57.14,"
three giraffe's in a green field of grass,three men in a bathroom with a green of green,"59.76,"
there giraffes all around a large green tree,there are a large green green grass in a kitchen,"47.81,"
lights shine on a wooden dining room table,a close up of a wooden table with a wooden table,"43.64,"
partial picture of a kitchen and a table and chairs under a lamp,a kitchen of a table and a kitchen and a kitchen with a sink and a window,"66.21,"
a kitchen with a table and four chairs,a kitchen with a table and a table,"77.15,"
small table and chairs set in a small kitchen,a small table and a small kitchen with a sink in a sink,"70.16,"
a man thinks as he stands in front of a sign,a man wearing a red shirt and a man in front of a building,"48.11,"
man looking up near words who do you think you are?,man looking up to a small man looking at a city street,"37.06,"
"a man standing in front of a board that says ""who do you think you are?""",a man standing in front of a small building that has a clock that is on it,"43.75,"
"man in front of a sign about ""who do you think you are?""",man in a plate of a red shirt and a person that has a large clock,"23.15,"
an airplane parked in front of a small airport,an old clock in a city area of a city,"33.54,"
a man looks at the outside of a small plane,a man at the top of a small man holding a large,"63.96,"
a small plane on a run way with a passenger,a small clock on a wooden with a large clock,"37.8,"
people climbing in to a light aircraft at a small airport,people in a kitchen at a table with a fork and a fork,"30.15,"
three white urinals hanging on a wall in the bathroom,three white white bathroom in a bathroom on the floor,"73.96,"
a row of urinals hanging from a bathroom wall,a picture of a bathroom sitting in a kitchen,"30.86,"
three urinals hanging from tiled walls in the bathroom,three different bears of a kitchen in a kitchen,"22.22,"
the three urinals are lined up in a row,the three are that has a sink in the background,"53.3,"
an airplane flies low to the ground near a mountain range,an old clock is near the side of a building,"31.62,"
a white plane taking off from a airport,a white white photo of a clock in a kitchen,"27.22,"
a large plane is taking off from a runway,a large large is parked in a kitchen,"40.09,"
a airplane fliyng near a mountain with its wheels out to land,a small clock with a clock near to the other of water,"27.39,"
mixture of fruits kept in a big bowl,a pair of scissors sitting in a kitchen,"30.86,"
a glass bowl filled with fruit on a silver platform,a small kitchen filled with a glass on a table,"53.45,"
a big bowl of assorted fruit on display among a crowd of people,a bunch of scissors and a pink on top of a counter,"41.81,"
a large bowl of grapes  apples and oranges sits in a market stall,a large bowl of food and a woman in a kitchen,"53.3,"
a golden stoned elevator has a clock above it,a bathroom has a clock that has it in it,"54.55,"
a clock on the wall of a brick building,a clock on the side of a building,"77.15,"
a clock sits high on a wall while below it on the wall features mosaic tiles,a clock sits on a bench on the floor of a wooden desk with a mirror in it,"47.14,"
a large entryway with a clock mounted on a wall above it,a large bathroom with a clock on a wooden wall,"62.99,"
a clown riding a bike down the street,a person riding a bike down the street,"83.33,"
a clown on a bicycle on a busy street in a city,a person on a bike on a street in a city street,"73.03,"
dr suess riding a bicycle on a busy car filled street,a man riding a bike on a street street,"47.14,"
a man on a bicycle dressed up like the cat in the hat,a man in a small shirt riding a dog on the floor,"46.23,"
a orange and cream colored bus parked outside a small market,a large and red clock tower with a pair of scissors,"11.11,"
an orange volkswagen bus with a white roof,an old bathroom with a white and a bathroom,"87.71,"
an older orange van is parked next to a modern mini van in front of a small shop,an old clock is sitting next to a bike in front of a bike,"44.1,"
a retro bug van is parked at a rustic looking convenience store,a man is looking at a bike that is parked in front of a building,"42.26,"
a man riding a bike on a dirt path through a forest,a man riding a bike on a bike near a bike,"58.83,"
this dirt bike rider is smiling and raising his fist in triumph,this is this this is a man and his hair up in the background,"50.4,"
bicyclist raises his fist as he rides on desert dirt trail,a person wearing a red shirt with a green on top of a green,"8.7,"
a man riding a bicycle while pumping his fist in the air,a man wearing a black shirt and his hair while in the air,"57.21,"
a group of people set on the ground talking in a park,a group of people on the beach in a park,"78.26,"
there is a picnic with people sitting in the grass,there is a woman sitting in the kitchen with a clock,"66.67,"
a group of people sitting on the grass eating food,a group of people sitting on the floor eating food,"88.89,"
people sitting in the grass while two people are standing,people sitting in the kitchen while two people are standing,"91.67,"
a man  woman and child in an advertisement vehicle for a seafood restaurant,a man and woman in an older bathroom in a bathroom,"50.17,"
a vintage green car with people inside displays the logo for the galley seafood grill and bar,a group of people standing with their hands on the beach,"29.81,"
on his days off the owner of the galley goes surfing,a person on the floor of a large girl in a kitchen,"36.98,"
an old station wagon advertising a local seafood restaurant,an old old photo has a clock in it,"33.54,"
a green motor bike with an odd leather seat sitting on a road,a picture of an old clock with a teddy bear sitting on a bench,"36.36,"
an old model green motorcylce sits on the ground,an old black cat sitting on a counter,"37.8,"
an older motorcycle sitting on a road next to a grassy area,an old clock sitting on a bench next to a tree,"52.7,"
a green vintage motorcycle from the early 20th century,a group of people sitting around a kitchen,"0.0,"
a snow covered soiled toilet sitting in front of a house,a large bowl of food sitting in a kitchen,"37.8,"
an old toilet sits abandoned outside covered in snow,an old old bathroom with a clock in a kitchen,"42.16,"
a toilet setting outside at the curbside of a house in the snow,a picture of the bathroom at a kitchen with a bat in the background,"53.85,"
a toilet sits in a snow filled front yard,a woman in a bathroom with a clock in front of it,"34.19,"
a large bedroom with big windows and a patio,a large bathroom with a large sink and a sink,"45.58,"
a spacious  bedroom with access to a balcony,a woman with a sink and a sink in a kitchen,"13.61,"
a hotel room with a balcony and computer,a bathroom with a sink and a sink,"30.86,"
a bed room with a bed and large clear doors,a bathroom with a small sink and a sink and mirror,"27.39,"
a picture of a cat on a bike panted on a garage door,a cat on a bench on a bench in front of a car,"50.17,"
a gate has a graffiti picture of a cat riding a bike,a person with a picture of a black dog is on a bike,"35.36,"
an urban garage door painted with a cat riding a bicycle,an old bathroom with a dog and a dog in a bathroom,"18.49,"
an image on a gate of a cat on the bike,an image of a cat on a bench on a bed,"76.28,"
a brown dog standing next to bicycles in front of a store,a black dog standing next to a pair of wine in front of a building,"67.61,"
a person and a dog are standing near bicycles and a motorbike,a person and a person standing next to a man and a person,"58.5,"
a dog is standing in the middle of several bikes while a man observes,a boy is standing in the middle of a bathroom with a sink,"54.77,"
a person in a hat with a dog next to motorcycles,a person in a bathroom with a dog next to a dog,"78.26,"
a young man crossing a street next to bikers,a young man is next to a woman,"61.72,"
a young man crossing the street in front of motorcycles,a young man stands in the middle of a street,"70.71,"
man wearing flip flops walking down the street,a man wearing a red shirt walking down the street,"75.0,"
a man walking while three motorcycles drive by,a man is walking by the street while holding a cell phone,"47.81,"
a black and white image of a plane flying over treetops,a black and white photo of a white refrigerator,"55.56,"
a plane that is flying in the air,a large that is in the air,"77.15,"
a cloud covered mountain sitting above a forest,a large group of people sitting on a wooden field,"14.43,"
a plane flies lowly over a tree covered hill in the fog,a large clock tower in a kitchen with a bunch of flowers,"10.54,"
a large jetliner parked an airport near a passenger loading terminal,a large large clock parked at a city street,"33.33,"
the jet bridge from the terminal extends to the plane,the clock are the from the kitchen to the sky,"74.62,"
a passenger plane at the gate loading passanger,a large clock at a restaurant with a lot of it,"13.36,"
an airplane attached to the walkway for people to get on and off,an old man to the bat on a bike next to a woman,"50.13,"
a dog sitting in front of a brown wooden door,a dog sitting in front of a bathroom mirror,"66.82,"
a dog sits by double doors that need to be painted and finished,a cat sits next to a small clock that has a clock,"26.11,"
a dog laying on the floor next to a door,a cat laying on the floor next to a mirror,"75.0,"
a dog inside by a double hinged wooden door,a dog laying a dog next to a bathroom,"26.73,"
"a toilet with a blue seat cover with a note that reads "" please don't use sorry""",a bathroom with a toilet with a toilet and a sink top of a wall covered in a kitchen,"37.57,"
a note is left to advise bathroom visitors not to use the toilet,a bathroom with a toilet and white cat next to the mirror,"42.26,"
toilet with blue rug and blue rug cover saying please do not use sorry!,a bathroom with a toilet and a sink with a sink and a sink,"27.04,"
a toilet has a sign that says please don't use,a picture of a white clock that has a clock and some,"21.32,"
a library filled with wooden tables with apple laptop computers on them,a wooden table with a wooden with a sink and some it,"46.15,"
a library with laptops on the desk and a woman studying,a bathroom with a toilet and a dog on the floor,"47.14,"
one person sits in a library full of laptops,a person sitting in a kitchen of a large kitchen,"35.36,"
a library is set up with computers on the desks,a small is sitting on a counter with a counter,"33.33,"
a glass vase filled with oranges on a table next to a plate filled with even more oranges,a table with a glass of flowers on a table next to a glass of food,"46.29,"
glassware and oranges arranged on a tan table,a large and white cat on a table with a counter,"40.09,"
numerous oranges sit in a vase on a table,a couple of flowers sitting on a table in a kitchen,"40.09,"
tangerines are in dishes on a table with a vase and cup,a table that are sitting on a table with a fork and a fork,"50.71,"
a kitchen with a doorway leading to a laundry room,a kitchen with a sink next to a sink,"40.09,"
an old kitchen with a sink and dishwasher,an empty kitchen with a sink and a sink,"75.59,"
a sink and dishwasher are sitting in a nook,a couple of scissors and a person sitting in a kitchen,"40.09,"
a sink  washer and dryer in a cluttered kitchen,a couple of scissors and a woman in a kitchen,"42.86,"
an airplane high in the sky flying overhead,an old in the air is flying in the sky,"66.14,"
a large airplane flying overhead in the sky,a large large clock in the air,"53.45,"
a commercial aiplane in flight against a cloudy sky,a very clock in a kitchen with a clock,"13.36,"
a plane flying high up in the air,a large blue flying up in the air,"71.43,"
an airport with large jetliners and a bus traveling on a tarmac,an old with a large and white clock on a city,"52.7,"
a group of buses driving around at the airport,a group of people at a city day,"43.3,"
an airplane and busses are lined up at the airport,an old and white photo of a person that is at the table,"36.51,"
airplanes sit at the gate as transportation vehicles move about,a group of people at a kitchen with a large vase,"11.18,"
a street filled with lots of traffic next to tall buildings,a street with a lot of flowers next to each other,"52.7,"
many vehicles stopped on a city street,a couple of people sitting on a city street,"46.29,"
cars and a bus are stopped at an intersection,a large and a person that is getting at a restaurant,"25.0,"
a number of vehicles waiting at an intersection,a couple of an old at a table,"46.29,"
a man riding a motorcycle with a woman on the back,a man riding a bike with a bike on the beach,"55.9,"
two people riding motorcycles down the city street,two people riding down the street with a clock,"75.0,"
a man and women riding a moto cylce down a high way,a man and a woman riding a bike down a bike,"44.44,"
two people sitting on a motorcycle driving down the street,two people sitting on a street at the street,"73.79,"
a narrow kitchen with a refrigerator at the end of it,a kitchen with a table in the kitchen of it,"63.25,"
a long narrow kitchen with small stove and refrigerator,a kitchen with a large sink and a sink,"37.5,"
a small kitchen with an even smaller fridge,a kitchen with an open refrigerator and a sink,"42.86,"
a narrow kitchen with a white fridge at the end,a kitchen with a white sink and a white counter,"47.14,"
